#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+       -            288 42371at50557         -            451  7.8e-133  442.5   2.4   1   1  3.2e-134  9.1e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
767at50557_520822_0:000947|STRG.11343.3:511-10769|+    -           3396 42371at50557         -            451   7.5e-05   20.6   0.0   1   3       4.5   1.3e+02    0.1   0.0   260   291   107   138    94   144 0.85 -
767at50557_520822_0:000947|STRG.11343.3:511-10769|+    -           3396 42371at50557         -            451   7.5e-05   20.6   0.0   2   3       2.1        59    1.2   0.0   188   222   223   262   217   281 0.71 -
767at50557_520822_0:000947|STRG.11343.3:511-10769|+    -           3396 42371at50557         -            451   7.5e-05   20.6   0.0   3   3    0.0002    0.0057   14.4   0.0   358   450  3241  3333  3235  3334 0.92 -
40115at50557_7224_0:0020c8|STRG.6816.2:332-1069|+      -            246 42371at50557         -            451    0.0001   20.1   3.7   1   4      0.13       3.8    5.1   0.1   393   449    26    82     8    84 0.71 -
40115at50557_7224_0:0020c8|STRG.6816.2:332-1069|+      -            246 42371at50557         -            451    0.0001   20.1   3.7   2   4      0.08       2.3    5.8   0.1   392   449    68   124    62   125 0.76 -
40115at50557_7224_0:0020c8|STRG.6816.2:332-1069|+      -            246 42371at50557         -            451    0.0001   20.1   3.7   3   4   0.00046     0.013   13.2   0.3   361   450    81   165    76   166 0.83 -
40115at50557_7224_0:0020c8|STRG.6816.2:332-1069|+      -            246 42371at50557         -            451    0.0001   20.1   3.7   4   4     0.071         2    6.0   0.1   390   449   148   206   128   208 0.84 -
31374at50557_217634_0:002f47|STRG.9489.1:979-1191|-    -             71 42371at50557         -            451   0.00018   19.3   0.1   1   2    0.0053      0.15    9.7   0.0   184   215     2    33     1    39 0.83 -
31374at50557_217634_0:002f47|STRG.9489.1:979-1191|-    -             71 42371at50557         -            451   0.00018   19.3   0.1   2   2     0.013      0.37    8.5   0.0   413   443    39    70    34    71 0.89 -
78072at50557_224129_0:002676|STRG.6293.1:165-959|+     -            265 42371at50557         -            451   0.00035   18.4   3.3   1   3      0.91        26    2.4   0.1   184   449     1    31     1    34 0.47 -
78072at50557_224129_0:002676|STRG.6293.1:165-959|+     -            265 42371at50557         -            451   0.00035   18.4   3.3   2   3      0.61        17    2.9   0.0   188   246    62   134    51   151 0.63 -
78072at50557_224129_0:002676|STRG.6293.1:165-959|+     -            265 42371at50557         -            451   0.00035   18.4   3.3   3   3   0.00094     0.027   12.2   0.2   412   450   213   250   199   251 0.86 -
31374at50557_116153_0:0023e9|STRG.4264.1:1642-2127|+   -            162 42371at50557         -            451   0.00046   18.0   0.1   1   1   1.8e-05   0.00052   17.8   0.1   184   258    57   133    42   162 0.65 -
31374at50557_116153_0:0023e9|STRG.4264.2:1572-2057|+   -            162 42371at50557         -            451   0.00046   18.0   0.1   1   1   1.8e-05   0.00052   17.8   0.1   184   258    57   133    42   162 0.65 -
31374at50557_51655_0:001ead|STRG.10435.3:340-1263|+    -            308 42371at50557         -            451   0.00063   17.6   0.8   1   2       8.2   2.3e+02   -0.8   0.0    72   116    28    74    13    84 0.75 -
31374at50557_51655_0:001ead|STRG.10435.3:340-1263|+    -            308 42371at50557         -            451   0.00063   17.6   0.8   2   2   0.00041     0.012   13.4   0.1   284   449   142   296   134   298 0.78 -
90358at50557_680683_0:0009ec|STRG.8300.1:1014-1787|+   -            258 42371at50557         -            451   0.00064   17.5   0.2   1   2      0.46        13    3.3   0.1   183   216     2    35     1    62 0.81 -
90358at50557_680683_0:0009ec|STRG.8300.1:1014-1787|+   -            258 42371at50557         -            451   0.00064   17.5   0.2   2   2   0.00094     0.027   12.2   0.0   331   424    89   185    66   205 0.83 -
80377at50557_7370_0:002b5e|STRG.7381.1:136-549|+       -            138 42371at50557         -            451   0.00074   17.3   0.1   1   1     0.064       1.8    6.2   0.0   184   218    61    96    50   135 0.63 -
74508at50557_7394_0:0023c7|STRG.11028.1:15-890|+       -            292 42371at50557         -            451   0.00092   17.0   0.1   1   2       4.2   1.2e+02    0.2   0.0   188   215    12    40     3   119 0.63 -
74508at50557_7394_0:0023c7|STRG.11028.1:15-890|+       -            292 42371at50557         -            451   0.00092   17.0   0.1   2   2   0.00062     0.018   12.8   0.0   173   240   216   287   198   291 0.78 -
57752at50557_219809_0:0011a2|STRG.3637.3:463-1206|+    -            248 42371at50557         -            451     0.001   16.8   0.3   1   3    0.0043      0.12   10.0   0.2   397   449     1    52     1    54 0.86 -
57752at50557_219809_0:0011a2|STRG.3637.3:463-1206|+    -            248 42371at50557         -            451     0.001   16.8   0.3   2   3      0.45        13    3.4   0.0   381   428    91   139    81   162 0.68 -
57752at50557_219809_0:0011a2|STRG.3637.3:463-1206|+    -            248 42371at50557         -            451     0.001   16.8   0.3   3   3       6.3   1.8e+02   -0.4   0.0   196   219   183   206   165   217 0.80 -
104016at50557_520822_0:000af5|STRG.10860.1:252-1376|+  -            375 42371at50557         -            451    0.0011   16.8   0.0   1   3       6.6   1.9e+02   -0.5   0.0   223   296    87   124    63   137 0.51 -
104016at50557_520822_0:000af5|STRG.10860.1:252-1376|+  -            375 42371at50557         -            451    0.0011   16.8   0.0   2   3      0.11       3.3    5.3   0.0   194   258   142   206   137   212 0.91 -
104016at50557_520822_0:000af5|STRG.10860.1:252-1376|+  -            375 42371at50557         -            451    0.0011   16.8   0.0   3   3     0.022      0.61    7.7   0.0   257   303   261   309   224   356 0.80 -
78072at50557_166361_0:00328d|STRG.12585.1:727-1419|+   -            231 42371at50557         -            451    0.0012   16.7   3.2   1   2     0.068       1.9    6.1   0.2   415   449     2    35     1    37 0.82 -
78072at50557_166361_0:00328d|STRG.12585.1:727-1419|+   -            231 42371at50557         -            451    0.0012   16.7   3.2   2   2    0.0036       0.1   10.3   0.1   188   237   102   155    85   184 0.60 -
78072at50557_166361_0:00328d|STRG.12585.2:447-1139|+   -            231 42371at50557         -            451    0.0012   16.7   3.2   1   2     0.068       1.9    6.1   0.2   415   449     2    35     1    37 0.82 -
78072at50557_166361_0:00328d|STRG.12585.2:447-1139|+   -            231 42371at50557         -            451    0.0012   16.7   3.2   2   2    0.0036       0.1   10.3   0.1   188   237   102   155    85   184 0.60 -
78072at50557_40932_0:0000db|STRG.747.1:1609-2319|+     -            237 42371at50557         -            451    0.0012   16.6   1.0   1   3       1.5        44    1.6   0.0   177   198     6    27     2    62 0.81 -
78072at50557_40932_0:0000db|STRG.747.1:1609-2319|+     -            237 42371at50557         -            451    0.0012   16.6   1.0   2   3      0.91        26    2.4   0.0   267   292    82   108    71   115 0.84 -
78072at50557_40932_0:0000db|STRG.747.1:1609-2319|+     -            237 42371at50557         -            451    0.0012   16.6   1.0   3   3    0.0089      0.25    9.0   0.1   386   449   130   193   119   195 0.75 -
78072at50557_40932_0:0000db|STRG.747.2:1606-2316|+     -            237 42371at50557         -            451    0.0012   16.6   1.0   1   3       1.5        44    1.6   0.0   177   198     6    27     2    62 0.81 -
78072at50557_40932_0:0000db|STRG.747.2:1606-2316|+     -            237 42371at50557         -            451    0.0012   16.6   1.0   2   3      0.91        26    2.4   0.0   267   292    82   108    71   115 0.84 -
78072at50557_40932_0:0000db|STRG.747.2:1606-2316|+     -            237 42371at50557         -            451    0.0012   16.6   1.0   3   3    0.0089      0.25    9.0   0.1   386   449   130   193   119   195 0.75 -
56752at50557_1629725_0:001824|STRG.14538.1:222-896|+   -            225 42371at50557         -            451    0.0015   16.3   0.1   1   3    0.0044      0.12   10.0   0.0   390   450    21    80    10   130 0.78 -
56752at50557_1629725_0:001824|STRG.14538.1:222-896|+   -            225 42371at50557         -            451    0.0015   16.3   0.1   2   3       5.2   1.5e+02   -0.1   0.0   264   293   144   173   138   176 0.86 -
56752at50557_1629725_0:001824|STRG.14538.1:222-896|+   -            225 42371at50557         -            451    0.0015   16.3   0.1   3   3      0.74        21    2.7   0.1   175   212   188   225   177   225 0.58 -
66691at50557_13686_0:00342e|STRG.11075.1:99-452|+      -            118 42371at50557         -            451    0.0016   16.2   0.1   1   1   0.00014     0.004   14.9   0.1   191   255     4    77     1   110 0.75 -
14512at50557_56086_0:000590|STRG.18256.1:1882-2235|+   -            118 42371at50557         -            451    0.0021   15.8   0.3   1   1   8.8e-05    0.0025   15.6   0.3   358   449    12   106     3   108 0.84 -
14512at50557_56086_0:000590|STRG.18256.2:1694-2047|+   -            118 42371at50557         -            451    0.0021   15.8   0.3   1   1   8.8e-05    0.0025   15.6   0.3   358   449    12   106     3   108 0.84 -
14512at50557_56086_0:000590|STRG.18256.3:1733-2086|+   -            118 42371at50557         -            451    0.0021   15.8   0.3   1   1   8.8e-05    0.0025   15.6   0.3   358   449    12   106     3   108 0.84 -
14512at50557_56086_0:000590|STRG.18256.4:1325-1678|+   -            118 42371at50557         -            451    0.0021   15.8   0.3   1   1   8.8e-05    0.0025   15.6   0.3   358   449    12   106     3   108 0.84 -
14512at50557_56086_0:000590|STRG.18256.5:1319-1672|+   -            118 42371at50557         -            451    0.0021   15.8   0.3   1   1   8.8e-05    0.0025   15.6   0.3   358   449    12   106     3   108 0.84 -
78072at50557_110193_0:0018f8|STRG.12932.1:1345-1935|+  -            197 42371at50557         -            451    0.0031   15.3   0.1   1   2    0.0018      0.05   11.3   0.0   179   292     2   118     1   135 0.76 -
78072at50557_110193_0:0018f8|STRG.12932.1:1345-1935|+  -            197 42371at50557         -            451    0.0031   15.3   0.1   2   2     0.084       2.4    5.8   0.0   193   259    97   167    88   185 0.71 -
78072at50557_110193_0:0018f8|STRG.12932.2:1342-1932|+  -            197 42371at50557         -            451    0.0031   15.3   0.1   1   2    0.0018      0.05   11.3   0.0   179   292     2   118     1   135 0.76 -
78072at50557_110193_0:0018f8|STRG.12932.2:1342-1932|+  -            197 42371at50557         -            451    0.0031   15.3   0.1   2   2     0.084       2.4    5.8   0.0   193   259    97   167    88   185 0.71 -
86043at50557_520822_0:0026e8|STRG.1050.1:287-1585|+    -            433 42371at50557         -            451    0.0033   15.2   0.1   1   1   0.00041     0.012   13.4   0.0   192   258   184   251   177   267 0.77 -
55830at50557_7493_0:002fbf|STRG.17591.1:84-827|+       -            248 42371at50557         -            451    0.0063   14.3   0.2   1   1   0.00052     0.015   13.1   0.1   321   440    84   204    71   214 0.82 -
14512at50557_1218281_0:002752|STRG.3222.1:672-1052|+   -            127 42371at50557         -            451    0.0073   14.1   0.0   1   1   0.00031    0.0088   13.8   0.0   402   449    10    56     2    96 0.73 -
14512at50557_1218281_0:002752|STRG.3222.2:1096-1476|+  -            127 42371at50557         -            451    0.0073   14.1   0.0   1   1   0.00031    0.0088   13.8   0.0   402   449    10    56     2    96 0.73 -
48053at50557_1629725_0:001d98|STRG.3356.3:660-1355|+   -            232 42371at50557         -            451    0.0076   14.0   0.4   1   1   0.00041     0.012   13.4   0.1   356   450    57   151    50   152 0.81 -
55830at50557_166361_0:002df3|STRG.5063.1:8316-9020|+   -            235 42371at50557         -            451    0.0083   13.9   0.1   1   2     0.025      0.72    7.5   0.2   376   427    30    98     8   111 0.55 -
55830at50557_166361_0:002df3|STRG.5063.1:8316-9020|+   -            235 42371at50557         -            451    0.0083   13.9   0.1   2   2      0.28       7.9    4.1   0.0   220   255   170   206   146   235 0.58 -
78072at50557_139723_0:002bcb|STRG.3356.1:431-1231|+    -            267 42371at50557         -            451    0.0097   13.7   0.3   1   1   0.00056     0.016   13.0   0.1   356   450    92   186    85   187 0.81 -
78072at50557_139723_0:002bcb|STRG.3356.2:541-1341|+    -            267 42371at50557         -            451    0.0097   13.7   0.3   1   1   0.00056     0.016   13.0   0.1   356   450    92   186    85   187 0.81 -
31374at50557_197043_0:003de5|STRG.18410.1:626-1378|+   -            251 42371at50557         -            451      0.01   13.6   4.5   1   3    0.0083      0.24    9.1   0.0   414   450    11    47     6    48 0.92 -
31374at50557_197043_0:003de5|STRG.18410.1:626-1378|+   -            251 42371at50557         -            451      0.01   13.6   4.5   2   3      0.85        24    2.5   0.0   182   215    61    94    53   106 0.86 -
31374at50557_197043_0:003de5|STRG.18410.1:626-1378|+   -            251 42371at50557         -            451      0.01   13.6   4.5   3   3         1        30    2.2   0.1   185   216   187   219   175   229 0.82 -
31374at50557_197043_0:003de5|STRG.18410.2:474-1226|+   -            251 42371at50557         -            451      0.01   13.6   4.5   1   3    0.0083      0.24    9.1   0.0   414   450    11    47     6    48 0.92 -
31374at50557_197043_0:003de5|STRG.18410.2:474-1226|+   -            251 42371at50557         -            451      0.01   13.6   4.5   2   3      0.85        24    2.5   0.0   182   215    61    94    53   106 0.86 -
31374at50557_197043_0:003de5|STRG.18410.2:474-1226|+   -            251 42371at50557         -            451      0.01   13.6   4.5   3   3         1        30    2.2   0.1   185   216   187   219   175   229 0.82 -
37475at50557_103372_0:00039a|STRG.17995.2:0-2234|+     -            745 42371at50557         -            451     0.017   12.8   7.2   1   3       4.9   1.4e+02   -0.0   0.0   418   432    11    25     4    42 0.70 -
37475at50557_103372_0:00039a|STRG.17995.2:0-2234|+     -            745 42371at50557         -            451     0.017   12.8   7.2   2   3    0.0019     0.053   11.2   0.4   189   289   113   217   100   222 0.71 -
37475at50557_103372_0:00039a|STRG.17995.2:0-2234|+     -            745 42371at50557         -            451     0.017   12.8   7.2   3   3      0.21       5.9    4.5   1.7   231   305   198   273   180   304 0.50 -
58729at50557_103372_0:00194e|STRG.5987.1:2-898|+       -            299 42371at50557         -            451     0.023   12.4   0.4   1   1    0.0016     0.045   11.5   0.0   181   241    19    81    13    92 0.83 -
66691at50557_456900_0:002b0f|STRG.7843.1:5659-6759|+   -            367 42371at50557         -            451     0.036   11.8   5.8   1   2     0.002     0.057   11.1   0.4   218   281    47   116     3   127 0.76 -
