#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.16521.1:92-2047|+    -            652 31374at50557         -            569  4.5e-290  962.0  17.0   1   1  3.9e-290  1.1e-288  957.5  17.0     1   569     4   647     4   647 0.94 -
80377at50557_132113_0:002e63|STRG.3046.4:3592-4179|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   3   3      0.13       3.5    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3046.5:3550-4137|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   1   3     0.038       1.1    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3046.5:3550-4137|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   2   3     0.076       2.1    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3046.5:3550-4137|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   3   3      0.13       3.5    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3046.6:3526-4113|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   1   3     0.038       1.1    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3046.6:3526-4113|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   2   3     0.076       2.1    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3046.6:3526-4113|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   3   3      0.13       3.5    4.9   0.0   429   459   164   194   159   196 0.89 -
80377at50557_132113_0:002e63|STRG.3046.7:1407-1994|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   1   3     0.038       1.1    6.7   0.0   408   484     5    83     1   101 0.83 -
80377at50557_132113_0:002e63|STRG.3046.7:1407-1994|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   2   3     0.076       2.1    5.7   0.0   262   315   105   158    95   163 0.86 -
80377at50557_132113_0:002e63|STRG.3046.7:1407-1994|+   -            196 31374at50557         -            569   8.9e-05   20.1   0.1   3   3      0.13       3.5    4.9   0.0   429   459   164   194   159   196 0.89 -
78072at50557_166361_0:00328d|STRG.10688.1:1108-1800|+  -            231 31374at50557         -            569   0.00011   19.8   0.6   1   3   2.3e-05   0.00062   17.3   0.1   430   537     7   133     3   139 0.83 -
78072at50557_166361_0:00328d|STRG.10688.1:1108-1800|+  -            231 31374at50557         -            569   0.00011   19.8   0.6   2   3    0.0058      0.16    9.4   0.1   348   418   100   171    96   177 0.92 -
78072at50557_166361_0:00328d|STRG.10688.1:1108-1800|+  -            231 31374at50557         -            569   0.00011   19.8   0.6   3   3       6.4   1.7e+02   -0.7   0.0   346   370   185   209   174   215 0.84 -
78072at50557_166361_0:00328d|STRG.10688.2:747-1439|+   -            231 31374at50557         -            569   0.00011   19.8   0.6   1   3   2.3e-05   0.00062   17.3   0.1   430   537     7   133     3   139 0.83 -
78072at50557_166361_0:00328d|STRG.10688.2:747-1439|+   -            231 31374at50557         -            569   0.00011   19.8   0.6   2   3    0.0058      0.16    9.4   0.1   348   418   100   171    96   177 0.92 -
78072at50557_166361_0:00328d|STRG.10688.2:747-1439|+   -            231 31374at50557         -            569   0.00011   19.8   0.6   3   3       6.4   1.7e+02   -0.7   0.0   346   370   185   209   174   215 0.84 -
78072at50557_166361_0:00328d|STRG.10688.3:734-1426|+   -            231 31374at50557         -            569   0.00011   19.8   0.6   1   3   2.3e-05   0.00062   17.3   0.1   430   537     7   133     3   139 0.83 -
78072at50557_166361_0:00328d|STRG.10688.3:734-1426|+   -            231 31374at50557         -            569   0.00011   19.8   0.6   2   3    0.0058      0.16    9.4   0.1   348   418   100   171    96   177 0.92 -
78072at50557_166361_0:00328d|STRG.10688.3:734-1426|+   -            231 31374at50557         -            569   0.00011   19.8   0.6   3   3       6.4   1.7e+02   -0.7   0.0   346   370   185   209   174   215 0.84 -
78072at50557_39758_0:003b38|STRG.16960.1:296-1126|+    -            277 31374at50557         -            569   0.00013   19.6   0.0   1   2     0.088       2.4    5.5   0.0   415   463    30    80    20    95 0.56 -
78072at50557_39758_0:003b38|STRG.16960.1:296-1126|+    -            277 31374at50557         -            569   0.00013   19.6   0.0   2   2    0.0014     0.037   11.5   0.0   342   374   179   212   171   217 0.88 -
78072at50557_39758_0:003b38|STRG.16960.2:296-1126|+    -            277 31374at50557         -            569   0.00013   19.6   0.0   1   2     0.088       2.4    5.5   0.0   415   463    30    80    20    95 0.56 -
78072at50557_39758_0:003b38|STRG.16960.2:296-1126|+    -            277 31374at50557         -            569   0.00013   19.6   0.0   2   2    0.0014     0.037   11.5   0.0   342   374   179   212   171   217 0.88 -
86043at50557_520822_0:0026e8|STRG.908.1:305-1603|+     -            433 31374at50557         -            569   0.00021   18.9   0.0   1   2   7.9e-05    0.0022   15.5   0.0   395   466   183   254   173   260 0.87 -
86043at50557_520822_0:0026e8|STRG.908.1:305-1603|+     -            433 31374at50557         -            569   0.00021   18.9   0.0   2   2         5   1.4e+02   -0.3   0.0   489   523   302   337   290   348 0.81 -
37700at50557_1629725_0:002171|STRG.6259.1:525-1181|+   -            219 31374at50557         -            569   0.00022   18.8   0.0   1   1   1.3e-05   0.00036   18.1   0.0   343   384    26    68     6   145 0.77 -
119132at50557_103372_0:001108|STRG.3683.1:324-1319|+   -            332 31374at50557         -            569   0.00028   18.5   0.1   1   3       3.7     1e+02    0.1   0.0   502   537    12    47     6    82 0.76 -
119132at50557_103372_0:001108|STRG.3683.1:324-1319|+   -            332 31374at50557         -            569   0.00028   18.5   0.1   2   3       3.8     1e+02    0.1   0.0   501   537   118   154   101   160 0.73 -
119132at50557_103372_0:001108|STRG.3683.1:324-1319|+   -            332 31374at50557         -            569   0.00028   18.5   0.1   3   3   0.00017    0.0046   14.4   0.1   342   377   158   191   139   207 0.58 -
101659at50557_34720_0:0004dc|STRG.2055.1:929-2479|+    -            517 31374at50557         -            569   0.00039   18.0   0.1   1   1   2.9e-05   0.00079   17.0   0.1   352   453   359   467   342   476 0.86 -
101659at50557_34720_0:0004dc|STRG.2055.2:372-1922|+    -            517 31374at50557         -            569   0.00039   18.0   0.1   1   1   2.9e-05   0.00079   17.0   0.1   352   453   359   467   342   476 0.86 -
101659at50557_34720_0:0004dc|STRG.2055.3:296-1876|+    -            527 31374at50557         -            569    0.0004   17.9   0.1   1   1     3e-05   0.00082   16.9   0.1   352   453   359   467   342   476 0.86 -
63645at50557_34720_0:0006b0|STRG.2867.1:397-1443|+     -            349 31374at50557         -            569   0.00054   17.5   0.2   1   1   5.9e-05    0.0016   15.9   0.1   341   461   174   303   169   308 0.82 -
63645at50557_34720_0:0006b0|STRG.2867.2:288-1334|+     -            349 31374at50557         -            569   0.00054   17.5   0.2   1   1   5.9e-05    0.0016   15.9   0.1   341   461   174   303   169   308 0.82 -
69548at50557_7370_0:000978|STRG.3076.4:391-1068|+      -            226 31374at50557         -            569   0.00068   17.2   0.3   1   2      0.18       4.9    4.4   0.0   432   471    13    52     3    59 0.85 -
69548at50557_7370_0:000978|STRG.3076.4:391-1068|+      -            226 31374at50557         -            569   0.00068   17.2   0.3   2   2    0.0021     0.056   10.9   0.2   404   472   121   199    75   205 0.71 -
27737at50557_13686_0:00042a|STRG.14684.1:111-1943|+    -            611 31374at50557         -            569   0.00073   17.1   0.2   1   2    0.0015      0.04   11.3   0.3   402   470    68   138    45   167 0.72 -
27737at50557_13686_0:00042a|STRG.14684.1:111-1943|+    -            611 31374at50557         -            569   0.00073   17.1   0.2   2   2       0.4        11    3.3   0.0   396   430   253   287   243   311 0.72 -
69548at50557_178035_0:001395|STRG.3076.2:364-1026|+    -            221 31374at50557         -            569   0.00074   17.1   0.2   1   2      0.21       5.8    4.2   0.0   432   471     9    48     2    55 0.87 -
69548at50557_178035_0:001395|STRG.3076.2:364-1026|+    -            221 31374at50557         -            569   0.00074   17.1   0.2   2   2    0.0019     0.051   11.0   0.2   404   472   117   195    71   204 0.71 -
80377at50557_7493_0:001a21|STRG.3076.1:717-1244|+      -            176 31374at50557         -            569    0.0024   15.4   0.2   1   1   0.00011    0.0031   15.0   0.2   426   513    28   127    15   164 0.63 -
80377at50557_7493_0:001a21|STRG.3076.3:655-1182|+      -            176 31374at50557         -            569    0.0024   15.4   0.2   1   1   0.00011    0.0031   15.0   0.2   426   513    28   127    15   164 0.63 -
80377at50557_121845_0:0030d4|STRG.15190.1:159-734|+    -            192 31374at50557         -            569    0.0026   15.3   1.0   1   2      0.17       4.6    4.5   0.0   397   420     1    24     1    45 0.90 -
80377at50557_121845_0:0030d4|STRG.15190.1:159-734|+    -            192 31374at50557         -            569    0.0026   15.3   1.0   2   2      0.01      0.28    8.5   0.4   344   434   105   192    89   192 0.88 -
69548at50557_79782_0:000cdd|STRG.14335.1:594-1409|+    -            272 31374at50557         -            569     0.008   13.7   0.0   1   2      0.31       8.5    3.6   0.0   483   535    70   130    47   137 0.76 -
69548at50557_79782_0:000cdd|STRG.14335.1:594-1409|+    -            272 31374at50557         -            569     0.008   13.7   0.0   2   2     0.016      0.43    7.9   0.0   385   423   196   234   188   244 0.55 -
40115at50557_535359_0:001fba|STRG.12172.2:114-1148|+   -            345 31374at50557         -            569     0.011   13.2   0.1   1   2    0.0024     0.064   10.7   0.1   436   535    30   140     7   144 0.77 -
40115at50557_535359_0:001fba|STRG.12172.2:114-1148|+   -            345 31374at50557         -            569     0.011   13.2   0.1   2   2     0.008      0.22    8.9   0.0   410   476    88   154    73   174 0.86 -
40115at50557_535359_0:001fba|STRG.12172.3:114-1148|+   -            345 31374at50557         -            569     0.011   13.2   0.1   1   2    0.0024     0.064   10.7   0.1   436   535    30   140     7   144 0.77 -
40115at50557_535359_0:001fba|STRG.12172.3:114-1148|+   -            345 31374at50557         -            569     0.011   13.2   0.1   2   2     0.008      0.22    8.9   0.0   410   476    88   154    73   174 0.86 -
81462at50557_29029_0:002193|STRG.15595.1:250-798|+     -            183 31374at50557         -            569     0.018   12.5   0.1   1   2       2.3        64    0.8   0.0   506   546   101   145    22   152 0.60 -
81462at50557_29029_0:002193|STRG.15595.1:250-798|+     -            183 31374at50557         -            569     0.018   12.5   0.1   2   2    0.0041      0.11    9.9   0.0   428   459   151   183   147   183 0.88 -
81462at50557_29029_0:002193|STRG.15595.3:265-813|+     -            183 31374at50557         -            569     0.018   12.5   0.1   1   2       2.3        64    0.8   0.0   506   546   101   145    22   152 0.60 -
81462at50557_29029_0:002193|STRG.15595.3:265-813|+     -            183 31374at50557         -            569     0.018   12.5   0.1   2   2    0.0041      0.11    9.9   0.0   428   459   151   183   147   183 0.88 -
76755at50557_133901_0:000c8c|STRG.16892.1:210-839|+    -            210 31374at50557         -            569     0.024   12.1   0.1   1   1    0.0016     0.043   11.2   0.0   484   535    19    73     5    84 0.76 -
76755at50557_133901_0:000c8c|STRG.16892.2:205-834|+    -            210 31374at50557         -            569     0.024   12.1   0.1   1   1    0.0016     0.043   11.2   0.0   484   535    19    73     5    84 0.76 -
74508at50557_139723_0:002423|STRG.9765.1:843-1472|+    -            210 31374at50557         -            569     0.034   11.6   0.4   1   2     0.017      0.46    7.8   0.0   349   540    39    73    28    92 0.62 -
74508at50557_139723_0:002423|STRG.9765.1:843-1472|+    -            210 31374at50557         -            569     0.034   11.6   0.4   2   2      0.87        24    2.2   0.2   345   419   132   206   111   210 0.68 -
74508at50557_139723_0:002423|STRG.9765.3:843-1472|+    -            210 31374at50557         -            569     0.034   11.6   0.4   1   2     0.017      0.46    7.8   0.0   349   540    39    73    28    92 0.62 -
74508at50557_139723_0:002423|STRG.9765.3:843-1472|+    -            210 31374at50557         -            569     0.034   11.6   0.4   2   2      0.87        24    2.2   0.2   345   419   132   206   111   210 0.68 -
74508at50557_139723_0:002423|STRG.9765.6:776-1405|+    -            210 31374at50557         -            569     0.034   11.6   0.4   1   2     0.017      0.46    7.8   0.0   349   540    39    73    28    92 0.62 -
74508at50557_139723_0:002423|STRG.9765.6:776-1405|+    -            210 31374at50557         -            569     0.034   11.6   0.4   2   2      0.87        24    2.2   0.2   345   419   132   206   111   210 0.68 -
74508at50557_139723_0:002423|STRG.9765.7:776-1405|+    -            210 31374at50557         -            569     0.034   11.6   0.4   1   2     0.017      0.46    7.8   0.0   349   540    39    73    28    92 0.62 -
74508at50557_139723_0:002423|STRG.9765.7:776-1405|+    -            210 31374at50557         -            569     0.034   11.6   0.4   2   2      0.87        24    2.2   0.2   345   419   132   206   111   210 0.68 -
74508at50557_139723_0:002423|STRG.9765.8:776-1405|+    -            210 31374at50557         -            569     0.034   11.6   0.4   1   2     0.017      0.46    7.8   0.0   349   540    39    73    28    92 0.62 -
74508at50557_139723_0:002423|STRG.9765.8:776-1405|+    -            210 31374at50557         -            569     0.034   11.6   0.4   2   2      0.87        24    2.2   0.2   345   419   132   206   111   210 0.68 -
74508at50557_139723_0:002423|STRG.9765.9:843-1472|+    -            210 31374at50557         -            569     0.034   11.6   0.4   1   2     0.017      0.46    7.8   0.0   349   540    39    73    28    92 0.62 -
74508at50557_139723_0:002423|STRG.9765.9:843-1472|+    -            210 31374at50557         -            569     0.034   11.6   0.4   2   2      0.87        24    2.2   0.2   345   419   132   206   111   210 0.68 -
66691at50557_13686_0:00342e|STRG.9422.1:206-559|+      -            118 31374at50557         -            569      0.08   10.3   0.0   1   1      0.15       4.2    4.7   0.0   437   462     4    29     1    38 0.82 -
116554at50557_520822_0:0020e0|STRG.15322.3:376-1500|+  -            372 31374at50557         -            569      0.15    9.5   2.0   1   2       1.7        47    1.2   0.0   432   470   133   171   126   179 0.87 -
116554at50557_520822_0:0020e0|STRG.15322.3:376-1500|+  -            372 31374at50557         -            569      0.15    9.5   2.0   2   2      0.03      0.81    7.0   0.3   341   410   217   289   199   301 0.75 -
116554at50557_520822_0:0020e0|STRG.15322.1:165-1295|+  -            377 31374at50557         -            569      0.15    9.4   2.0   1   2       1.7        48    1.2   0.0   432   470   133   171   126   179 0.87 -
116554at50557_520822_0:0020e0|STRG.15322.1:165-1295|+  -            377 31374at50557         -            569      0.15    9.4   2.0   2   2      0.03      0.83    7.0   0.3   341   410   217   289   199   301 0.75 -
