#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117213at50557_77166_0:002bfc|STRG.4410.1:597-1073|+     -            159 966at50557           -           1751   2.3e-68  229.5   0.0   1   1     2e-69   2.5e-68  229.4   0.0    15   163     5   159     1   159 0.96 -
57156at50557_88501_0:0026b0|STRG.3929.1:954-2297|+      -            448 966at50557           -           1751   0.00025   17.2   0.0   1   2     0.081         1    5.2   0.0    22    74   222   274   212   292 0.84 -
57156at50557_88501_0:0026b0|STRG.3929.1:954-2297|+      -            448 966at50557           -           1751   0.00025   17.2   0.0   2   2    0.0038     0.048    9.6   0.0    25    73   309   358   289   376 0.66 -
57156at50557_88501_0:0026b0|STRG.3929.2:0-1343|+        -            448 966at50557           -           1751   0.00025   17.2   0.0   1   2     0.081         1    5.2   0.0    22    74   222   274   212   292 0.84 -
57156at50557_88501_0:0026b0|STRG.3929.2:0-1343|+        -            448 966at50557           -           1751   0.00025   17.2   0.0   2   2    0.0038     0.048    9.6   0.0    25    73   309   358   289   376 0.66 -
104262at50557_411798_0:001745|STRG.9502.1:572-1099|+    -            176 966at50557           -           1751   0.00027   17.1   0.2   1   1   2.9e-05   0.00036   16.7   0.2   716   814    39   131     7   153 0.82 -
63888at50557_7004_0:004d6e|STRG.9097.1:318-764|+        -            149 966at50557           -           1751   0.00029   16.9   0.0   1   1   2.6e-05   0.00033   16.8   0.0    21   116    33   131    12   148 0.75 -
107216at50557_13164_0:0032c6|STRG.11722.5:0-506|+       -            169 966at50557           -           1751    0.0003   16.9   0.0   1   1     3e-05   0.00038   16.6   0.0   716   806    25   108     1   128 0.84 -
117213at50557_121845_0:002168|STRG.23753.2:32-439|+     -            136 966at50557           -           1751   0.00036   16.7   0.0   1   1   3.2e-05   0.00041   16.5   0.0    31   126     6   106     1   115 0.79 -
109776at50557_7159_0:00072f|STRG.7524.1:1014-1490|+     -            159 966at50557           -           1751   0.00041   16.5   5.5   1   2     0.024       0.3    7.0   0.1   577   612    19    55     1    60 0.78 -
109776at50557_7159_0:00072f|STRG.7524.1:1014-1490|+     -            159 966at50557           -           1751   0.00041   16.5   5.5   2   2   4.3e-05   0.00054   16.1   3.1   339   426    44   137    35   152 0.76 -
8547at50557_74869_0:0028a5|STRG.10455.1:3000-3833|+     -            278 966at50557           -           1751   0.00045   16.4   0.0   1   1   5.9e-05   0.00074   15.6   0.0  1328  1424    60   154    56   228 0.88 -
65033at50557_7029_0:006910|STRG.13301.1:2240-2743|-     -            104 966at50557           -           1751   0.00045   16.3   0.0   1   1   6.2e-05   0.00078   15.5   0.0  1387  1428     3    41     1    81 0.91 -
58206at50557_197043_0:005f1b|STRG.17427.1:37-285|-      -             83 966at50557           -           1751   0.00047   16.3   0.0   1   1   3.9e-05   0.00048   16.2   0.0  1401  1484     1    79     1    83 0.88 -
12555at50557_103372_0:002457|STRG.9596.2:1-3600|+       -           1200 966at50557           -           1751   0.00049   16.2   0.0   1   1   8.2e-05     0.001   15.2   0.0   130   231    54   164     2   218 0.75 -
93513at50557_7395_0:0011bf|STRG.16400.1:17-1129|+       -            371 966at50557           -           1751    0.0005   16.2   0.0   1   1    0.0011     0.014   11.4   0.0  1348  1489   116   252    31   261 0.68 -
12555at50557_103372_0:002457|STRG.9596.3:1-3618|+       -           1206 966at50557           -           1751    0.0005   16.2   0.0   1   1   8.3e-05     0.001   15.1   0.0   130   231    54   164     2   218 0.75 -
12555at50557_103372_0:002457|STRG.9596.1:1-3609|+       -           1203 966at50557           -           1751   0.00055   16.1   0.0   1   1   0.00011    0.0013   14.8   0.0   130   231    54   164     3   194 0.75 -
63962at50557_520822_0:001ab6|STRG.4558.1:0-1724|+       -            575 966at50557           -           1751   0.00062   15.9   0.0   1   1     7e-05   0.00088   15.4   0.0  1329  1484   121   285    92   293 0.63 -
140221at50557_568069_0:001a32|STRG.8133.2:0-488|+       -            163 966at50557           -           1751   0.00063   15.9   0.0   1   1     6e-05   0.00075   15.6   0.0   743   823    53   133    47   160 0.90 -
140221at50557_568069_0:001a32|STRG.8133.1:375-866|+     -            164 966at50557           -           1751   0.00064   15.8   0.0   1   1   6.1e-05   0.00076   15.6   0.0   743   823    54   134    48   161 0.90 -
117213at50557_79782_0:002375|STRG.6875.1:153-593|+      -            147 966at50557           -           1751   0.00065   15.8   0.5   1   1   0.00016    0.0019   14.2   0.5    30   166    13   138     4   145 0.71 -
93513at50557_7395_0:0011bf|STRG.16400.2:17-1228|+       -            404 966at50557           -           1751   0.00066   15.8   0.0   1   1    0.0013     0.016   11.2   0.0  1348  1489   116   252    31   263 0.69 -
7376at50557_45779_0:000f73|STRG.4848.1:78-836|+         -            253 966at50557           -           1751   0.00069   15.7   0.1   1   2    0.0025     0.031   10.3   0.0   358   438    41   124    21   130 0.61 -
7376at50557_45779_0:000f73|STRG.4848.1:78-836|+         -            253 966at50557           -           1751   0.00069   15.7   0.1   2   2      0.29       3.7    3.4   0.0   337   379   133   176   126   181 0.88 -
84269at50557_13249_0:001df6|STRG.14855.1:65-841|+       -            259 966at50557           -           1751   0.00081   15.5   0.0   1   1   7.4e-05   0.00093   15.3   0.0  1355  1491    57   204    19   248 0.61 -
84269at50557_13249_0:001df6|STRG.14855.3:65-841|+       -            259 966at50557           -           1751   0.00081   15.5   0.0   1   1   7.4e-05   0.00093   15.3   0.0  1355  1491    57   204    19   248 0.61 -
12555at50557_7536_0:00436b|STRG.4357.1:75-563|+         -            163 966at50557           -           1751   0.00096   15.3   0.0   1   1   0.00046    0.0057   12.7   0.0    22    80    69   130    65   140 0.84 -
57980at50557_224129_0:002c37|STRG.21080.6:3402-4019|+   -            206 966at50557           -           1751   0.00098   15.2   0.0   1   1   0.00015    0.0019   14.3   0.0  1343  1430    63   155    42   170 0.75 -
63962at50557_7070_0:000803|STRG.7686.1:60-941|+         -            294 966at50557           -           1751     0.001   15.2   0.0   1   1   0.00011    0.0013   14.8   0.0  1367  1435   117   185   108   199 0.85 -
63962at50557_319348_0:003e06|STRG.22958.2:1112-1591|+   -            160 966at50557           -           1751     0.001   15.2   0.0   1   1   9.5e-05    0.0012   14.9   0.0  1327  1428    49   159    39   160 0.75 -
117213at50557_123851_0:000030|STRG.10525.4:289-738|+    -            150 966at50557           -           1751    0.0014   14.7   0.2   1   2   0.00026    0.0032   13.5   0.1   183   248    27    98     7   111 0.79 -
117213at50557_123851_0:000030|STRG.10525.4:289-738|+    -            150 966at50557           -           1751    0.0014   14.7   0.2   2   2      0.36       4.5    3.1   0.1    98   163    83   150    81   150 0.84 -
140221at50557_568069_0:001a32|STRG.13616.1:0-479|+      -            160 966at50557           -           1751    0.0016   14.5   0.0   1   1   0.00015    0.0019   14.2   0.0   743   830    50   137    38   158 0.89 -
102553at50557_116153_0:00114a|STRG.1078.2:744-1136|+    -            131 966at50557           -           1751    0.0019   14.3   2.5   1   1   0.00015    0.0019   14.3   2.5   373   462    10    96     1   111 0.71 -
47at50557_378494_0:001465|STRG.18489.1:8838-10190|+     -            451 966at50557           -           1751    0.0023   14.0   0.0   1   1   0.00025    0.0031   13.5   0.0  1326  1486   214   371   203   384 0.79 -
47at50557_378494_0:001465|STRG.18489.2:8117-9469|+      -            451 966at50557           -           1751    0.0023   14.0   0.0   1   1   0.00025    0.0031   13.5   0.0  1326  1486   214   371   203   384 0.79 -
47at50557_378494_0:001465|STRG.18489.3:5455-6807|+      -            451 966at50557           -           1751    0.0023   14.0   0.0   1   1   0.00025    0.0031   13.5   0.0  1326  1486   214   371   203   384 0.79 -
107216at50557_28612_0:00371f|STRG.11722.4:7-551|+       -            174 966at50557           -           1751    0.0026   13.8   0.4   1   1   0.00077    0.0096   11.9   0.4   715   806    33   114     4   130 0.74 -
58206at50557_7222_0:0023ca|STRG.21373.2:377-1099|+      -            241 966at50557           -           1751    0.0028   13.7   0.0   1   2     0.082         1    5.2   0.0  1251  1288    26    64    10    78 0.85 -
58206at50557_7222_0:0023ca|STRG.21373.2:377-1099|+      -            241 966at50557           -           1751    0.0028   13.7   0.0   2   2     0.027      0.34    6.8   0.0  1334  1477    81   240    72   241 0.62 -
140221at50557_568069_0:001a32|STRG.6867.1:226-672|+     -            149 966at50557           -           1751    0.0028   13.7   0.0   1   1   0.00027    0.0033   13.5   0.0   747   820    51   124    42   141 0.91 -
140221at50557_568069_0:001a32|STRG.6867.2:27-473|+      -            149 966at50557           -           1751    0.0028   13.7   0.0   1   1   0.00027    0.0033   13.5   0.0   747   820    51   124    42   141 0.91 -
104262at50557_103372_0:002a03|STRG.2103.1:166-825|+     -            220 966at50557           -           1751     0.004   13.2   1.5   1   1   0.00055    0.0068   12.4   1.5   717   815    45   137    11   181 0.80 -
117213at50557_136037_0:002e69|STRG.23753.1:593-1012|+   -            140 966at50557           -           1751    0.0045   13.0   0.0   1   2    0.0061     0.076    9.0   0.0    31   111    35   115     9   121 0.63 -
117213at50557_136037_0:002e69|STRG.23753.1:593-1012|+   -            140 966at50557           -           1751    0.0045   13.0   0.0   2   2     0.016       0.2    7.6   0.0    12    57    80   127    74   138 0.77 -
57980at50557_7130_0:002d6f|STRG.21080.8:54-293|+        -             80 966at50557           -           1751    0.0046   13.0   0.0   1   1   0.00037    0.0046   13.0   0.0  1369  1419    17    68     1    80 0.69 -
57980at50557_7176_0:003728|STRG.2442.1:1681-2097|+      -            139 966at50557           -           1751    0.0048   12.9   0.0   1   1   0.00044    0.0055   12.7   0.0  1392  1482     5    87     1    98 0.77 -
117213at50557_40932_0:003c51|STRG.17526.1:1005-1427|+   -            141 966at50557           -           1751    0.0049   12.9   0.0   1   1   0.00048     0.006   12.6   0.0    23   120    27   127    16   136 0.79 -
102553at50557_116153_0:00114a|STRG.21795.3:196-642|+    -            149 966at50557           -           1751    0.0053   12.8   0.3   1   1   0.00046    0.0058   12.7   0.3   552   617    30    97     7   120 0.69 -
102553at50557_7165_0:000b28|STRG.21795.2:300-677|+      -            126 966at50557           -           1751    0.0069   12.4   0.6   1   1   0.00063    0.0079   12.2   0.6   578   617    32    74     5    98 0.67 -
84764at50557_7370_0:001d8e|STRG.13239.1:2-643|+         -            169 966at50557           -           1751    0.0083   12.1   0.0   1   1   0.00075    0.0094   12.0   0.0  1383  1487     3   108     1   116 0.76 -
102553at50557_38123_0:0035fb|STRG.21795.1:198-557|+     -            120 966at50557           -           1751    0.0086   12.1   0.6   1   1   0.00071    0.0088   12.1   0.6   579   617    28    68     1    92 0.69 -
63962at50557_45779_0:000a34|STRG.13017.1:2091-3035|+    -            315 966at50557           -           1751    0.0086   12.1   0.0   1   2      0.15       1.9    4.3   0.0  1381  1430    96   142    38   161 0.86 -
63962at50557_45779_0:000a34|STRG.13017.1:2091-3035|+    -            315 966at50557           -           1751    0.0086   12.1   0.0   2   2     0.049      0.61    6.0   0.0  1440  1484   198   239   178   246 0.89 -
107216at50557_7004_0:001b36|STRG.21902.1:4305-4868|+    -            188 966at50557           -           1751     0.011   11.8   0.1   1   1    0.0017     0.021   10.8   0.0   739   812    50   123    34   129 0.76 -
107216at50557_7004_0:001b36|STRG.21902.2:6-569|+        -            188 966at50557           -           1751     0.011   11.8   0.1   1   1    0.0017     0.021   10.8   0.0   739   812    50   123    34   129 0.76 -
8547at50557_29031_0:00125e|STRG.14021.1:162-620|+       -            153 966at50557           -           1751     0.011   11.7   0.0   1   1     0.001     0.013   11.5   0.0  1422  1529    17   145     3   148 0.70 -
8547at50557_29031_0:00125e|STRG.14021.2:172-630|+       -            153 966at50557           -           1751     0.011   11.7   0.0   1   1     0.001     0.013   11.5   0.0  1422  1529    17   145     3   148 0.70 -
12555at50557_378494_0:000ae9|STRG.24247.1:3014-3361|+   -            116 966at50557           -           1751     0.011   11.7   0.1   1   1   0.00096     0.012   11.6   0.1   199   254    25    88     8   113 0.77 -
12555at50557_378494_0:000ae9|STRG.24247.2:5406-5753|+   -            116 966at50557           -           1751     0.011   11.7   0.1   1   1   0.00096     0.012   11.6   0.1   199   254    25    88     8   113 0.77 -
12555at50557_378494_0:000ae9|STRG.24247.3:4285-4632|+   -            116 966at50557           -           1751     0.011   11.7   0.1   1   1   0.00096     0.012   11.6   0.1   199   254    25    88     8   113 0.77 -
12555at50557_378494_0:000ae9|STRG.24247.4:5089-5436|+   -            116 966at50557           -           1751     0.011   11.7   0.1   1   1   0.00096     0.012   11.6   0.1   199   254    25    88     8   113 0.77 -
12555at50557_378494_0:000ae9|STRG.24247.5:2429-2776|+   -            116 966at50557           -           1751     0.011   11.7   0.1   1   1   0.00096     0.012   11.6   0.1   199   254    25    88     8   113 0.77 -
84764at50557_52612_0:004b87|STRG.17939.1:1362-1721|+    -            120 966at50557           -           1751     0.014   11.4   0.0   1   1    0.0011     0.014   11.4   0.0  1321  1397    43   120     7   120 0.88 -
84764at50557_52612_0:004b87|STRG.17939.2:1272-1631|+    -            120 966at50557           -           1751     0.014   11.4   0.0   1   1    0.0011     0.014   11.4   0.0  1321  1397    43   120     7   120 0.88 -
84764at50557_52612_0:004b87|STRG.17939.3:995-1354|+     -            120 966at50557           -           1751     0.014   11.4   0.0   1   1    0.0011     0.014   11.4   0.0  1321  1397    43   120     7   120 0.88 -
84764at50557_52612_0:004b87|STRG.17939.4:670-1029|+     -            120 966at50557           -           1751     0.014   11.4   0.0   1   1    0.0011     0.014   11.4   0.0  1321  1397    43   120     7   120 0.88 -
8280at50557_7395_0:001be3|STRG.12750.1:302-748|+        -            149 966at50557           -           1751     0.015   11.2   0.2   1   1    0.0015     0.019   10.9   0.2   347   420    51   133    44   147 0.68 -
8280at50557_28612_0:005400|STRG.9692.1:2671-3063|+      -            131 966at50557           -           1751     0.018   11.0   0.2   1   1    0.0015     0.019   11.0   0.2   403   510    26   131    10   131 0.79 -
8280at50557_28612_0:005400|STRG.9692.3:2575-2967|+      -            131 966at50557           -           1751     0.018   11.0   0.2   1   1    0.0015     0.019   11.0   0.2   403   510    26   131    10   131 0.79 -
8280at50557_28612_0:005400|STRG.9692.7:156-548|+        -            131 966at50557           -           1751     0.018   11.0   0.2   1   1    0.0015     0.019   11.0   0.2   403   510    26   131    10   131 0.79 -
65033at50557_121845_0:002b39|STRG.22058.2:1178-1657|+   -            160 966at50557           -           1751      0.02   10.9   0.0   1   1    0.0019     0.023   10.7   0.0  1324  1435    33   146    19   151 0.76 -
8547at50557_74869_0:0028a5|STRG.11746.1:1710-2441|+     -            244 966at50557           -           1751     0.025   10.6   0.0   1   1    0.0032     0.041    9.9   0.0  1467  1525   175   242    45   244 0.66 -
